Site,species,TagLab Centroid x,TagLab Centroid y,TagLab Perimeter,TagLab Area,asi
R46_2023,Orbicella_annularis,11697,9197.4,18.1,20.8,ASI 9
R46_2023,Orbicella_annularis,11695.7,9104.1,31,58.69,ASI 9
R46_2023,Orbicella_annularis,11806.9,9060.6,26.1,28.74,ASI 9
R46_2023,Orbicella_annularis,11865.9,9093.8,22.7,27,ASI 9
R46_2023,Orbicella_annularis,11877.7,8832.6,41.3,91.72,ASI 9
R46_2023,Orbicella_annularis,11832.1,8900.2,13.6,11.38,ASI 9
R46_2023,Orbicella_annularis,11554.7,8762.9,18.7,20.11,ASI 9
R46_2023,Orbicella_annularis,11579.1,8820.8,27.4,45.21,ASI 9
R46_2023,Orbicella_annularis,11479.4,8771.2,27.3,44.31,ASI 9
R46_2023,Orbicella_annularis,11486,8840.8,18.4,13.51,ASI 9
R46_2023,Orbicella_annularis,11421.1,8813,20.2,22.2,ASI 9
R46_2023,Orbicella_annularis,11337,8552.2,37.6,75.7,ASI 9
R46_2023,Orbicella_annularis,11303.5,8679.7,68.9,134.94,ASI 9
R46_2023,Orbicella_annularis,11186.5,8558.2,48.5,130.78,ASI 9
R46_2023,Orbicella_annularis,10791.7,8659.6,23.4,38.16,ASI 9
R46_2023,Orbicella_annularis,10567.4,8513.5,26.5,33.23,ASI 9
R46_2023,Orbicella_annularis,10684.5,8634.6,31.9,62.26,ASI 9
R46_2023,Orbicella_annularis,10548.6,8685.3,59.4,190.2,ASI 9
R46_2023,Orbicella_annularis,10490.2,8553,46.7,83.66,ASI 9
R46_2023,Orbicella_annularis,10303.2,8551,30,55.41,ASI 9
R46_2023,Orbicella_annularis,11605.7,8968.1,17.8,16.99,ASI 9
R46_2023,Orbicella_annularis,10551.5,9327.3,37.3,56.84,ASI 9
R46_2023,Orbicella_annularis,10414.1,8950,33.6,70.76,ASI 9
R46_2023,Orbicella_faveolata,10486.1,9006.5,76.5,200.56,ASI 9
R46_2023,Orbicella_annularis,10078.2,9043.1,41.6,63.6,ASI 9
R46_2023,Orbicella_annularis,10293,9152,8.6,5.25,ASI 9
R46_2023,Orbicella_annularis,10343.1,8864.6,32.6,28.3,ASI 9
R46_2023,Orbicella_annularis,10299.8,8955.2,22.6,22.8,ASI 9
R46_2023,Orbicella_annularis,9578.4,9010.8,36.5,61.58,ASI 9
R46_2023,Orbicella_faveolata,9575.2,9105.1,57.4,103.58,ASI 9
R46_2023,Orbicella_faveolata,9738.6,9118.3,48.3,59.36,ASI 9
R46_2023,Orbicella_faveolata,9853,9156,26.3,39.03,ASI 9
R46_2023,Orbicella_faveolata,9941.1,9220.2,26.9,40.2,ASI 9
R46_2023,Orbicella_annularis,9903.8,9097.6,41.8,75.68,ASI 9
R46_2023,Porites_astreoides,9883.4,9670.8,21.9,29.92,ASI 9
R46_2023,Orbicella_faveolata,9862.6,9216.2,15.7,11.77,ASI 9
R46_2023,Orbicella_faveolata,9717.3,9037.2,28.6,40.11,ASI 9
R46_2023,Orbicella_franksi,9915.8,8952.7,91.4,169.84,ASI 9
R46_2023,Orbicella_annularis,9613.4,8731.4,48.4,110.01,ASI 9
R46_2023,Porites_astreoides,9401.6,9566.8,44,105.36,ASI 9
R46_2023,Porites_astreoides,9001.5,9394.7,34.2,72.95,ASI 9
R46_2023,Siderastrea_spp.,9202.4,9263.5,22.4,31.97,ASI 9
R46_2023,Orbicella_annularis,10868.2,6746.9,21.8,29.24,ASI 9
R46_2023,Orbicella_annularis,10909.5,6788.6,12.7,10.69,ASI 9
R46_2023,Orbicella_annularis,10860.1,6812.4,10,6.3,ASI 9
R46_2023,Orbicella_annularis,11486.2,7485.5,25.7,19.41,ASI 9
R46_2023,Orbicella_annularis,11702.5,7774.2,13.3,11.86,ASI 9
R46_2023,Porites_astreoides,8538,7459.7,27.9,39.91,ASI 9
R46_2023,Orbicella_annularis,7097.3,8239.7,45.5,64.28,ASI 9
R46_2023,Orbicella_annularis,7078.3,8289,25,26.78,ASI 9
R46_2023,Orbicella_annularis,7143.2,8308.1,19.9,27.37,ASI 9
R46_2023,Orbicella_annularis,7210.8,8257.9,53,60.31,ASI 9
R46_2023,Orbicella_annularis,7180.1,8357.8,15.4,13.83,ASI 9
R46_2023,Orbicella_annularis,7257.2,8325.1,26.2,32.57,ASI 9
R46_2023,Orbicella_annularis,6953.3,8436.7,25.3,40.66,ASI 9
R46_2023,Orbicella_annularis,7403,8310.4,25.8,27.25,ASI 9
R46_2023,Orbicella_annularis,8224.7,8373.7,27.5,51.41,ASI 9
R46_2023,Orbicella_annularis,8134.7,8370.1,20.4,23.93,ASI 9
R46_2023,Orbicella_annularis,7926.7,8541.3,28.3,51,ASI 9
R46_2023,Orbicella_annularis,8029.5,8437.7,46.6,63.2,ASI 9
R46_2023,Orbicella_annularis,7942,8374.5,34.4,44.44,ASI 9
R46_2023,Orbicella_annularis,7864.9,8333,23.7,28.88,ASI 9
R46_2023,Orbicella_annularis,7638.3,8403.9,113.1,200.98,ASI 9
R46_2023,Orbicella_annularis,7747.5,8287.5,15.2,14.65,ASI 9
R46_2023,Orbicella_annularis,7824.5,8436.6,22.2,24.11,ASI 9
R46_2023,Orbicella_annularis,8311.8,8454.4,26.4,36.06,ASI 9
R46_2023,Orbicella_annularis,8202.7,8437.5,30.3,19.1,ASI 9
R46_2023,Orbicella_annularis,8144.2,8471.8,12.7,9.76,ASI 9
R46_2023,Orbicella_annularis,8223.9,8545.6,23.2,33.04,ASI 9
R46_2023,Orbicella_annularis,8392.5,8506.2,31,41.29,ASI 9
R46_2023,Orbicella_annularis,8470.2,8601.5,23.8,20.41,ASI 9
R46_2023,Orbicella_annularis,8490.1,8661,16.1,14.51,ASI 9
R46_2023,Orbicella_annularis,8165.5,8610.8,23,34.98,ASI 9
R46_2023,Orbicella_annularis,8232.3,8665.1,35,46.71,ASI 9
R46_2023,Orbicella_annularis,8055.1,8662.6,30.7,53.82,ASI 9
R46_2023,Orbicella_annularis,7921.4,8677.9,34,56.22,ASI 9
R46_2023,Orbicella_annularis,7939.9,8729.3,12,9.94,ASI 9
R46_2023,Orbicella_annularis,8006.8,8721.3,26.5,34.94,ASI 9
R46_2023,Orbicella_annularis,8017.8,8771.5,31.9,43.95,ASI 9
R46_2023,Orbicella_annularis,7956.2,8756.2,6.3,2.68,ASI 9
R46_2023,Orbicella_annularis,8144,8798.3,86.3,206.35,ASI 9
R46_2023,Orbicella_annularis,8392.3,8802.3,28.9,45.34,ASI 9
R46_2023,Orbicella_annularis,8383.7,8873.4,39.8,68.52,ASI 9
R46_2023,Orbicella_annularis,8297.3,8835.3,24,32.28,ASI 9
R46_2023,Orbicella_annularis,8239.5,8867.8,11.8,8.91,ASI 9
R46_2023,Orbicella_annularis,8332.4,8947.3,30.7,58.79,ASI 9
R46_2023,Orbicella_annularis,8023.2,8829.2,21.8,27.08,ASI 9
R46_2023,Orbicella_annularis,7923.2,8856.9,39.6,78.12,ASI 9
R46_2023,Orbicella_annularis,7984.6,8907.6,41.8,77,ASI 9
R46_2023,Orbicella_annularis,8066.1,8954.8,32.8,41.55,ASI 9
R46_2023,Orbicella_annularis,7863.6,8776.1,17.5,20.43,ASI 9
R46_2023,Orbicella_annularis,7821.3,8727.9,19.2,23.39,ASI 9
R46_2023,Orbicella_annularis,7784.6,8677.7,15.2,12.58,ASI 9
R46_2023,Orbicella_annularis,7740.1,8708,22,27.21,ASI 9
R46_2023,Orbicella_annularis,7610.6,8709.1,39.3,50.15,ASI 9
R46_2023,Orbicella_annularis,7524.1,8778.7,21.9,30.17,ASI 9
R46_2023,Orbicella_annularis,7837.5,9024.1,132.1,356.95,ASI 9
R46_2023,Orbicella_annularis,7661.6,9150.6,28.8,44.82,ASI 9
R46_2023,Orbicella_annularis,7772.1,9192.2,32.9,52.06,ASI 9
R46_2023,Orbicella_annularis,7989.1,9215.3,25.5,23.62,ASI 9
R46_2023,Orbicella_annularis,8083.1,9302.6,18.7,21.61,ASI 9
R46_2023,Orbicella_annularis,8270.4,9031.4,18.6,18.07,ASI 9
R46_2023,Orbicella_annularis,8271.8,9209.3,29.7,47.91,ASI 9
R46_2023,Orbicella_annularis,8053.1,9366.8,41.4,68.89,ASI 9
R46_2023,Orbicella_annularis,8035.2,9488.4,76,205.12,ASI 9
R46_2023,Orbicella_annularis,7742.1,9266.8,40.9,58.06,ASI 9
R46_2023,Orbicella_annularis,7535.3,9194.6,24.3,29.41,ASI 9
R46_2023,Orbicella_annularis,7547.3,9285.4,60.2,153.11,ASI 9
R46_2023,Orbicella_annularis,7630.4,9327.7,35.8,37.53,ASI 9
R46_2023,Orbicella_annularis,7666.4,9269.2,11.9,6.18,ASI 9
R46_2023,Orbicella_annularis,7859.8,9318.5,66.6,98.57,ASI 9
R46_2023,Orbicella_annularis,7711.2,9414,100.7,144.96,ASI 9
R46_2023,Orbicella_annularis,7838.1,9444.2,49,95.09,ASI 9
R46_2023,Orbicella_annularis,7456.7,8337.1,21.5,22.29,ASI 9
R46_2023,Orbicella_annularis,7515.1,8373.5,13.4,10.11,ASI 9
R46_2023,Orbicella_annularis,7401.1,8352.2,17.2,17.3,ASI 9
R46_2023,Orbicella_annularis,7368.8,8415.3,35.7,72.5,ASI 9
R46_2023,Orbicella_annularis,7437.2,8474.9,43.3,65.46,ASI 9
R46_2023,Orbicella_annularis,7269.3,8422.7,34.2,41.62,ASI 9
R46_2023,Orbicella_annularis,7178.4,8430.8,17,11.42,ASI 9
R46_2023,Orbicella_annularis,7135.2,8385.4,11.1,7.06,ASI 9
R46_2023,Orbicella_annularis,7091.7,8410.5,12.7,5.99,ASI 9
R46_2023,Orbicella_annularis,6989,8471.1,22.6,22.38,ASI 9
R46_2023,Orbicella_annularis,7039.3,8482.5,19,22.16,ASI 9
R46_2023,Orbicella_annularis,7085.5,8456.1,10.8,6.9,ASI 9
R46_2023,Orbicella_annularis,7096.2,8478.7,13.7,10.68,ASI 9
R46_2023,Orbicella_annularis,6751.5,8562.6,34.2,47.28,ASI 9
R46_2023,Orbicella_annularis,6782.3,8853.6,32.5,43.6,ASI 9
R46_2023,Orbicella_annularis,6879.1,8823.8,38,62.66,ASI 9
R46_2023,Orbicella_annularis,6758,8725.5,33.1,65.62,ASI 9
R46_2023,Orbicella_annularis,6857.8,8588.7,37.9,60.85,ASI 9
R46_2023,Orbicella_annularis,6873.3,8646.7,20.6,23.85,ASI 9
R46_2023,Orbicella_annularis,7381,8727,51.8,154.35,ASI 9
R46_2023,Orbicella_annularis,7323,8630.7,31.6,57.75,ASI 9
R46_2023,Orbicella_annularis,7228.7,8749.5,35.2,49.11,ASI 9
R46_2023,Orbicella_annularis,7360.3,8824.9,21.5,24.82,ASI 9
R46_2023,Orbicella_annularis,7066.9,8935.1,47.2,109.69,ASI 9
R46_2023,Orbicella_annularis,7036.3,8735.2,43.7,46.45,ASI 9
R46_2023,Orbicella_annularis,7006.6,8850.3,45.9,60.79,ASI 9
R46_2023,Orbicella_annularis,7015.1,8820.9,11.5,6.79,ASI 9
R46_2023,Orbicella_annularis,7142,8796,19,23.79,ASI 9
R46_2023,Orbicella_annularis,7190.9,8823.6,8.6,4.06,ASI 9
R46_2023,Orbicella_annularis,7122.9,8749.3,10.6,6.35,ASI 9
R46_2023,Orbicella_annularis,7169.9,8698.7,27.9,40.97,ASI 9
R46_2023,Orbicella_annularis,7072.5,8660.4,17.7,15.69,ASI 9
R46_2023,Orbicella_annularis,6985.8,8620.2,38.4,69.98,ASI 9
R46_2023,Orbicella_annularis,6941,8674.9,16.1,14.66,ASI 9
R46_2023,Orbicella_annularis,6953.8,8714.3,8.9,4.66,ASI 9
R46_2023,Orbicella_annularis,6943.4,8516.4,22.5,15.62,ASI 9
R46_2023,Orbicella_annularis,7354.2,9001.4,23.9,37.48,ASI 9
R46_2023,Orbicella_annularis,7282.5,8978,22.9,24.8,ASI 9
R46_2023,Orbicella_annularis,7270.6,9049.3,29.2,41.97,ASI 9
R46_2023,Orbicella_annularis,7210.2,8967.1,16.5,14.26,ASI 9
R46_2023,Orbicella_annularis,7144.2,8985.7,28.1,46.87,ASI 9
R46_2023,Orbicella_annularis,7094.6,9049.2,36.2,58.66,ASI 9
R46_2023,Orbicella_annularis,6942.9,9098,30.7,38.53,ASI 9
R46_2023,Orbicella_annularis,6933.8,9181.3,38.9,77.25,ASI 9
R46_2023,Orbicella_annularis,7008.5,9234.7,20.2,26,ASI 9
R46_2023,Orbicella_annularis,7054.5,9196.9,14.7,14.32,ASI 9
R46_2023,Orbicella_annularis,7141.7,9194.8,47.8,105.36,ASI 9
R46_2023,Orbicella_annularis,6847.1,9302.1,28.3,30.82,ASI 9
R46_2023,Orbicella_annularis,6861.4,9358.5,20.8,19.93,ASI 9
R46_2023,Orbicella_annularis,6776.2,9316.1,8.9,5.51,ASI 9
R46_2023,Orbicella_annularis,6793.8,9351,20.1,18.29,ASI 9
R46_2023,Orbicella_annularis,6958,9345.9,42.4,67.72,ASI 9
R46_2023,Orbicella_annularis,6820.5,9412,8.7,4.73,ASI 9
R46_2023,Orbicella_annularis,6776.3,9436.7,19.7,21.37,ASI 9
R46_2023,Orbicella_annularis,6904.3,9424.3,7.3,3.19,ASI 9
R46_2023,Orbicella_annularis,6966.4,9508.7,78.3,120.2,ASI 9
R46_2023,Orbicella_annularis,6851.4,9518.7,25.1,35.4,ASI 9
R46_2023,Orbicella_annularis,6885.6,9452.2,13.7,11.66,ASI 9
R46_2023,Orbicella_annularis,6831.6,9465.2,22.3,18.54,ASI 9
R46_2023,Orbicella_annularis,6767.1,9506.3,23.7,24.52,ASI 9
R46_2023,Orbicella_annularis,7134,9518.5,51.2,89.87,ASI 9
R46_2023,Orbicella_annularis,7295.1,9544.6,79,143.18,ASI 9
R46_2023,Orbicella_annularis,7429.2,9527.5,34,54.86,ASI 9
R46_2023,Orbicella_annularis,7280.8,9665.5,6,2.55,ASI 9
R46_2023,Orbicella_annularis,7146.9,9608.2,32.3,54.9,ASI 9
R46_2023,Orbicella_annularis,7094.8,9706.7,82.3,149.11,ASI 9
R46_2023,Orbicella_annularis,7030.6,9616.6,10,6.5,ASI 9
R46_2023,Orbicella_annularis,6955.5,9626.4,33.2,47.29,ASI 9
R46_2023,Orbicella_annularis,6920,9593.1,12.1,9.46,ASI 9
R46_2023,Orbicella_annularis,6861.6,9634.5,10.1,7.04,ASI 9
R46_2023,Orbicella_annularis,6950.1,9697.5,18.4,21.37,ASI 9
R46_2023,Orbicella_annularis,6971.2,9754.9,33.2,21.75,ASI 9
R46_2023,Orbicella_annularis,6852.4,9727.1,53.5,106.87,ASI 9
R46_2023,Orbicella_annularis,6737.1,9628.9,54.1,92.17,ASI 9
R46_2023,Orbicella_annularis,6617.4,9631.1,29.5,47.87,ASI 9
R46_2023,Orbicella_annularis,6544.5,9716.3,58.9,74.42,ASI 9
R46_2023,Orbicella_annularis,6620.9,9766.6,66.3,85.54,ASI 9
R46_2023,Orbicella_annularis,6667.9,9812.8,10.9,7.89,ASI 9
R46_2023,Orbicella_annularis,6658.6,9959.7,23.8,23.74,ASI 9
R46_2023,Orbicella_annularis,6630.5,9884,73.1,133.15,ASI 9
R46_2023,Orbicella_annularis,6748.2,9938.8,24.7,27.64,ASI 9
R46_2023,Orbicella_annularis,6747.4,9858.9,42.5,40.71,ASI 9
R46_2023,Orbicella_annularis,6749.3,9803.9,16.1,17.63,ASI 9
R46_2023,Orbicella_annularis,6914.4,9904.6,19.3,20.63,ASI 9
R46_2023,Orbicella_annularis,6934.4,9861.9,16,13.51,ASI 9
R46_2023,Orbicella_annularis,6851.1,9883.9,35.7,35.22,ASI 9
R46_2023,Orbicella_annularis,6836.5,9956.3,10.2,6.89,ASI 9
R46_2023,Orbicella_annularis,6939.8,10002.6,40.5,58.95,ASI 9
R46_2023,Orbicella_annularis,6982.8,10069.8,20.5,23.9,ASI 9
R46_2023,Orbicella_annularis,7130.4,10134.6,19.4,12.68,ASI 9
R46_2023,Orbicella_annularis,7068,10129.7,32.8,39.76,ASI 9
R46_2023,Orbicella_annularis,7041.4,10084.9,6.9,3.3,ASI 9
R46_2023,Orbicella_annularis,7048.5,10050.8,7,3.53,ASI 9
R46_2023,Orbicella_annularis,7138.4,10069.6,12.4,10.63,ASI 9
R46_2023,Orbicella_annularis,7092.1,10047.1,11,8.06,ASI 9
R46_2023,Orbicella_annularis,7076.2,10010.9,14.2,13.05,ASI 9
R46_2023,Orbicella_annularis,7047.2,9974.6,23.4,34.58,ASI 9
R46_2023,Orbicella_annularis,7198.8,10006.2,8.3,4.34,ASI 9
R46_2023,Orbicella_annularis,7203.7,10032.1,7.6,4.09,ASI 9
R46_2023,Orbicella_annularis,7177.7,10025.3,11.9,6.63,ASI 9
R46_2023,Orbicella_annularis,7114.1,9924.6,107.2,138.16,ASI 9
R46_2023,Orbicella_annularis,7115.1,10329.8,18.6,18.94,ASI 9
R46_2023,Orbicella_annularis,7129.2,10259.7,24.7,39.26,ASI 9
R46_2023,Orbicella_annularis,7054.6,10282.3,21.4,30.21,ASI 9
R46_2023,Orbicella_annularis,7010.9,10337.1,23,17.18,ASI 9
R46_2023,Orbicella_annularis,7105.4,10216.2,9.9,3.84,ASI 9
R46_2023,Orbicella_annularis,7080,10195.6,4.9,1.65,ASI 9
R46_2023,Orbicella_annularis,6931.4,10188.8,24.9,36.28,ASI 9
R46_2023,Orbicella_annularis,7053.8,10203.4,6,2.14,ASI 9
R46_2023,Orbicella_annularis,6946.5,10248.1,45.3,35.45,ASI 9
R46_2023,Orbicella_annularis,7229.8,9684.5,21.2,30.18,ASI 9
R46_2023,Orbicella_annularis,7271.7,9730.4,21.7,20.64,ASI 9
R46_2023,Orbicella_annularis,7242.5,9792.7,50.8,109.76,ASI 9
R46_2023,Orbicella_annularis,7305.7,9850.9,30.5,35.32,ASI 9
R46_2023,Orbicella_annularis,7373.9,9814.2,22.5,30.77,ASI 9
R46_2023,Orbicella_annularis,7424.3,9748.9,29.1,52.32,ASI 9
R46_2023,Orbicella_annularis,7352,9730.2,14.7,11.21,ASI 9
R46_2023,Orbicella_annularis,7505.9,9672.6,30.7,37.11,ASI 9
R46_2023,Orbicella_annularis,7432.2,9633.4,42.2,44.42,ASI 9
R46_2023,Porites_astreoides,7045.9,9308,11.4,7.95,ASI 9
R46_2023,Porites_astreoides,7066.4,9408,19.3,21.16,ASI 9
R46_2023,Orbicella_faveolata,8111.1,9511.7,271.7,769.46,ASI 9
R46_2023,Orbicella_annularis,8440.7,9623.3,19.3,23.59,ASI 9
R46_2023,Porites_astreoides,6398.8,8937.3,29.6,41.79,ASI 9
R46_2023,Porites_astreoides,6332.7,8995.7,14.9,11.93,ASI 9
R46_2023,Porites_astreoides,6242.1,9200,31.1,48.8,ASI 9
R46_2023,Porites_astreoides,6721,9278.3,18.3,20.71,ASI 9
R46_2023,Porites_astreoides,6671.7,9345.7,40.8,84.98,ASI 9
R46_2023,Porites_astreoides,6099.3,9582.4,90,359.19,ASI 9
R46_2023,Porites_astreoides,6395.3,9377.3,7.5,3.54,ASI 9
R46_2023,Porites_astreoides,6386.7,9319.2,5.8,2.33,ASI 9
R46_2023,Orbicella_annularis,5061.7,8969.7,38.6,55.88,ASI 9
R46_2023,Porites_astreoides,5222.5,9330.5,21.6,30.01,ASI 9
R46_2023,Porites_astreoides,4903.1,9425.4,56.4,127.74,ASI 9
R46_2023,Porites_astreoides,4908.1,9271.5,30.8,44.97,ASI 9
R46_2023,Porites_astreoides,5741.6,9650.6,22.8,32.07,ASI 9
R46_2023,Porites_astreoides,5458,9570,25.6,27.13,ASI 9
R46_2023,Orbicella_annularis,5280.3,9829.6,91.3,72.28,ASI 9
R46_2023,Orbicella_annularis,5332.9,9592.3,49.2,35.18,ASI 9
R46_2023,Orbicella_annularis,5151.6,9579.3,41.4,15.89,ASI 9
R46_2023,Orbicella_franksi,4105.4,9526.2,81.9,395.69,ASI 9
R46_2023,Porites_astreoides,4015.1,8965.6,35,49.42,ASI 9
R46_2023,Orbicella_faveolata,3996.5,8790.3,68.3,123.21,ASI 9
R46_2023,Porites_astreoides,3700.1,8872.9,49.8,103.62,ASI 9
R46_2023,Porites_astreoides,4017.2,8350,32.6,58,ASI 9
R46_2023,Porites_astreoides,3932.2,8352.2,12.8,11.2,ASI 9
R46_2023,Agaricia_spp.,3763,8066.6,19,12.21,ASI 9
R46_2023,Orbicella_annularis,1918.4,8319.5,16.1,13.33,ASI 9
R46_2023,Orbicella_annularis,1458.3,8168.4,33.3,51.25,ASI 9
R46_2023,Orbicella_annularis,1466.1,8260.4,20.6,25.26,ASI 9
R46_2023,Orbicella_annularis,1618.4,7994.3,8.3,4.53,ASI 9
R46_2023,Orbicella_annularis,1583.3,8004.9,11.8,8.78,ASI 9
R46_2023,Porites_astreoides,1210.6,8698.8,36.3,64.37,ASI 9
R46_2023,Porites_astreoides,1656.7,9568.1,19.6,22.83,ASI 9
R46_2023,Agaricia_spp.,1332,9410.5,21.1,12.7,ASI 9
R46_2023,Porites_astreoides,1778.3,9255.6,10.1,6.13,ASI 9
R46_2023,Porites_astreoides,2422.2,8539.9,11.7,8.53,ASI 9
R46_2023,Orbicella_faveolata,2837.8,9434.3,96.7,291.7,ASI 9
R46_2023,Orbicella_faveolata,2992.3,9576.5,26.8,44.91,ASI 9
R46_2023,Orbicella_faveolata,2964.9,9636.8,34.4,40.31,ASI 9
R46_2023,Orbicella_faveolata,2983.6,9653.7,7.2,3.07,ASI 9
R46_2023,Porites_astreoides,3550,9572.2,23.9,31.91,ASI 9
R46_2023,Orbicella_faveolata,2302.8,9208.5,54.6,101.08,ASI 9
R46_2023,Orbicella_faveolata,2486.2,9061.7,87.7,88.11,ASI 9
R46_2023,Orbicella_faveolata,2864.1,8904.7,36.7,82.84,ASI 9
R46_2023,Orbicella_faveolata,2751.4,8995.4,37.8,82.83,ASI 9
R46_2023,Orbicella_annularis,2553.4,8481,48.1,70.55,ASI 9
R46_2023,Orbicella_annularis,3169.2,8570.8,34.6,75.22,ASI 9
R46_2023,Orbicella_annularis,3455.9,8778.8,12,9.57,ASI 9
R46_2023,Orbicella_annularis,3382.4,8813.4,38.7,43.88,ASI 9
R46_2023,Orbicella_annularis,3337.6,8712.4,18.2,16.79,ASI 9
R46_2023,Orbicella_annularis,3677.2,9170.2,19.9,21.68,ASI 9
R46_2023,Porites_astreoides,1282.1,10450.5,19.2,23.91,ASI 9
R46_2023,Porites_astreoides,1391.9,10482.8,17.5,19.1,ASI 9
R46_2023,Porites_astreoides,2218.7,10537.9,29.4,45.92,ASI 9
R46_2023,Porites_astreoides,3555.1,9760.4,32.8,45.93,ASI 9
R46_2023,Orbicella_faveolata,3129.9,10204.1,43.7,99.21,ASI 9
R46_2023,Porites_astreoides,2837.3,10818.7,35.9,76.72,ASI 9
R46_2023,Porites_astreoides,4050.1,10681,41.7,108.66,ASI 9
R46_2023,Porites_astreoides,4429.3,10254.2,38.6,50.44,ASI 9
R46_2023,Porites_astreoides,4327.6,10213.4,21.2,21.66,ASI 9
R46_2023,Porites_astreoides,4687.2,10762.3,28.4,41.37,ASI 9
R46_2023,Porites_astreoides,5007.1,10500,44,92.8,ASI 9
R46_2023,Porites_astreoides,4916.9,10612.5,19.4,22.37,ASI 9
R46_2023,Orbicella_faveolata,4805.5,10693.9,33.1,42.98,ASI 9
R46_2023,Porites_astreoides,5089.7,10017.5,10.4,6.41,ASI 9
R46_2023,Porites_astreoides,5035.7,10052.7,46.8,76.47,ASI 9
R46_2023,Porites_astreoides,5116.5,9941.1,28.4,38.62,ASI 9
R46_2023,Porites_astreoides,5303.2,10039.3,18.2,21.88,ASI 9
R46_2023,Orbicella_annularis,5399.7,10208.2,45.6,69.45,ASI 9
R46_2023,Orbicella_annularis,5324,10336.9,38.7,63.94,ASI 9
R46_2023,Orbicella_annularis,5120.9,10373.8,69.4,116.2,ASI 9
R46_2023,Orbicella_annularis,5752.9,10717.9,93.3,141.05,ASI 9
R46_2023,Orbicella_annularis,5785.4,10484.6,43.9,67.88,ASI 9
R46_2023,Orbicella_annularis,5693.9,10181.2,20.1,27.52,ASI 9
R46_2023,Orbicella_annularis,5600.9,10120.8,25.4,37.68,ASI 9
R46_2023,Orbicella_annularis,5673.1,10091.3,32,45.03,ASI 9
R46_2023,Orbicella_annularis,5715.7,10016.9,33.2,35.47,ASI 9
R46_2023,Orbicella_annularis,5647.5,10056.5,10.4,7.03,ASI 9
R46_2023,Orbicella_annularis,5759.9,10038.5,11.8,7.08,ASI 9
R46_2023,Orbicella_annularis,5900.8,9963.4,60.5,90.55,ASI 9
R46_2023,Orbicella_annularis,5927.9,10029.7,31,46.97,ASI 9
R46_2023,Orbicella_annularis,5871.6,10196.1,36,50.97,ASI 9
R46_2023,Orbicella_annularis,5888.5,10355.1,46.4,75.35,ASI 9
R46_2023,Orbicella_annularis,5958.8,10366.5,23.9,33.98,ASI 9
R46_2023,Orbicella_annularis,5905.7,10471.1,51.6,114.68,ASI 9
R46_2023,Orbicella_annularis,5867.6,10129.7,9,4.8,ASI 9
R46_2023,Orbicella_annularis,6136.6,10258.7,80,176.79,ASI 9
R46_2023,Orbicella_annularis,6072.8,10212.8,12.2,9.95,ASI 9
R46_2023,Orbicella_annularis,6046,10257.8,17,16.39,ASI 9
R46_2023,Orbicella_annularis,5998.6,10274.9,21.5,29.07,ASI 9
R46_2023,Orbicella_annularis,6000.7,10095.3,75.7,116.28,ASI 9
R46_2023,Orbicella_annularis,6111.8,10121.3,12.2,6.7,ASI 9
R46_2023,Orbicella_annularis,6112.4,10067,34.5,67.76,ASI 9
R46_2023,Orbicella_annularis,6088.9,9988.9,36.1,53.06,ASI 9
R46_2023,Orbicella_annularis,6233.7,10119.2,32.3,59.26,ASI 9
R46_2023,Orbicella_annularis,6179.7,10080.6,13.9,11.87,ASI 9
R46_2023,Orbicella_annularis,6168.3,10017.6,16.5,17.55,ASI 9
R46_2023,Orbicella_annularis,6198,9962.4,34.9,36.25,ASI 9
R46_2023,Orbicella_annularis,6277.4,10028.4,81.9,99.26,ASI 9
R46_2023,Orbicella_annularis,6380.3,10089.9,40.7,69.45,ASI 9
R46_2023,Orbicella_annularis,5853.5,10812.6,24.1,26.77,ASI 9
R46_2023,Orbicella_annularis,5790.9,10809.6,51.7,82.09,ASI 9
R46_2023,Orbicella_annularis,5988.8,10800.4,49.1,145.51,ASI 9
R46_2023,Orbicella_annularis,5974.6,10699.9,35.5,32.14,ASI 9
R46_2023,Orbicella_annularis,6119.6,10727.6,25.7,28.88,ASI 9
R46_2023,Orbicella_annularis,6040.1,10632.6,32.3,24.19,ASI 9
R46_2023,Orbicella_annularis,6056.4,10570.7,50.2,89.51,ASI 9
R46_2023,Orbicella_annularis,6150,10559.8,14.2,13.58,ASI 9
R46_2023,Orbicella_faveolata,5859.4,10596.4,23.2,15.55,ASI 9
R46_2023,Orbicella_annularis,6323.5,10497.3,8,3.58,ASI 9
R46_2023,Orbicella_annularis,6251.8,10639.9,11.4,8.05,ASI 9
R46_2023,Orbicella_annularis,6261.4,10698.4,28.7,51.01,ASI 9
R46_2023,Orbicella_annularis,6229.3,10760.4,12.2,10.27,ASI 9
R46_2023,Orbicella_annularis,6303.4,10815.9,32.9,61.08,ASI 9
R46_2023,Orbicella_annularis,6232.8,10813.3,10.6,6.83,ASI 9
R46_2023,Orbicella_annularis,6218.5,10877.6,25.1,37.63,ASI 9
R46_2023,Orbicella_annularis,6433.8,10746.4,8.2,4.28,ASI 9
R46_2023,Orbicella_franksi,6579.1,10747.9,52.5,151.62,ASI 9
R46_2023,Siderastrea_spp.,6744,10502.3,9,5.24,ASI 9
R46_2023,Agaricia_spp.,6641.6,10574.2,28.4,12.19,ASI 9
